302,19,4,6,1,60,60,28,28,0,2,1,1
29,19,4,6,1,60,60,28,28,0,2,1,1
8,19,4,6,32,60,60,28,28,0,2,1,1
29,19,4,6,3,60,60,28,28,0,2,1,1
205,19,4,6,239,60,60,28,28,0,2,1,1
29,19,4,6,11,60,60,28,28,0,2,1,1
302,19,4,6,2,60,60,28,28,0,2,1,1
29,19,4,6,9,60,60,28,28,0,2,1,1
153,19,4,6,1219,60,64,28,28,0,2,1,1
29,20,4,0,14,28,28,27,27,1,1,0,1
29,20,4,0,3,28,28,27,27,1,1,0,1
208,20,4,0,12,28,28,27,27,1,1,0,1
208,20,4,0,11,28,28,27,27,1,1,0,1
208,20,4,0,10,28,28,27,27,1,1,0,1
208,20,4,0,21,28,28,27,27,1,1,0,1
208,20,4,0,10,28,28,27,27,1,1,0,1
208,20,4,0,11,28,28,27,27,1,1,0,1
208,20,4,0,9,28,28,27,27,1,1,0,1
208,20,4,0,10,28,28,27,27,1,1,0,1
208,20,4,0,11,28,28,27,27,1,1,0,1
208,20,4,0,10,28,28,27,27,1,1,0,1
208,20,4,0,10,32,32,27,27,1,1,0,1
208,20,4,0,23,32,32,27,27,1,1,0,1
208,20,4,0,13,32,32,27,27,1,1,0,1
208,20,4,0,28,32,32,27,27,1,1,0,1
208,20,4,0,10,32,32,27,27,1,1,0,1
208,20,4,0,23,32,32,27,27,1,1,0,1
208,20,4,0,8,36,36,27,27,1,1,0,1
208,20,4,0,6,36,36,27,27,1,1,0,1
29,20,4,0,43,36,36,27,27,1,1,0,1
29,20,4,0,17,36,36,27,27,1,1,0,1
29,20,4,0,17,36,36,27,27,1,1,0,1
29,20,4,0,10,36,36,27,27,1,1,0,1
29,20,4,0,10,36,36,27,27,1,1,0,1
29,20,4,0,12,36,36,27,27,1,1,0,1
208,20,4,0,20,36,36,27,27,1,1,0,1
208,20,4,0,11,36,36,27,27,1,1,0,1
208,20,4,0,9,36,36,27,27,1,1,0,1
29,20,4,0,4,36,36,27,27,1,1,0,1
186,20,4,0,4,36,36,27,27,1,1,0,1
29,20,4,0,163,36,36,27,27,1,1,0,1
29,20,4,0,13,36,36,27,27,1,1,0,1
29,20,4,0,23,36,36,27,27,1,1,0,1
208,20,4,0,17,36,36,27,27,1,1,0,1
208,20,4,0,10,36,36,27,27,1,1,0,1
208,20,4,0,21,36,40,27,27,1,1,0,1
208,20,4,0,10,40,40,27,27,1,1,0,1
208,20,4,0,7,40,40,27,27,1,1,0,1
29,21,4,1,43,36,36,27,27,1,1,0,1
29,21,4,1,17,36,36,27,27,1,1,0,1
29,21,4,1,17,36,36,27,27,1,1,0,1
29,21,4,1,10,36,36,27,27,1,1,0,1
29,21,4,1,10,36,36,27,27,1,1,0,1
29,21,4,1,12,36,36,27,27,1,1,0,1
208,21,4,1,20,36,36,27,27,1,1,0,1
208,21,4,1,11,36,36,27,27,1,1,0,1
208,21,4,1,9,36,36,27,27,1,1,0,1
29,21,4,1,4,36,36,27,27,1,1,0,1
186,21,4,1,4,36,36,27,27,1,1,0,1
29,21,4,1,163,36,36,27,27,1,1,0,1
29,21,4,1,13,36,36,27,27,1,1,0,1
29,21,4,1,23,36,36,27,27,1,1,0,1
208,21,4,1,17,36,36,27,27,1,1,0,1
208,21,4,1,10,36,36,27,27,1,1,0,1
208,21,4,1,21,36,40,27,27,1,1,0,1
208,21,4,1,10,40,40,27,27,1,1,0,1
208,21,4,1,7,40,40,27,27,1,1,0,1
29,21,4,1,10,40,40,27,27,1,1,0,1
29,21,4,1,11,48,48,27,27,1,2,0,1
29,21,4,1,13,48,48,27,27,1,2,0,1
29,21,4,1,11,52,52,27,27,1,2,0,1
29,21,4,1,11,52,52,27,27,1,2,0,1
29,21,4,1,11,52,52,27,27,1,2,0,1
29,21,4,1,11,52,52,27,27,1,2,0,1
29,21,4,1,11,52,52,27,27,1,2,0,1
29,21,4,1,15,52,52,27,27,1,2,0,1
208,21,4,1,11,52,52,27,27,1,2,0,1
208,21,4,1,10,52,52,27,27,1,2,0,1
208,21,4,1,10,52,52,27,27,1,2,0,1
208,21,4,1,16,52,52,27,27,1,2,0,1
208,21,4,1,11,52,52,27,27,1,2,0,1
208,21,4,1,7,52,52,27,27,1,2,0,1
29,21,4,1,188,52,52,27,27,1,2,0,1
29,21,4,1,4,60,60,28,28,1,2,0,1
208,21,4,1,11,60,60,28,28,1,2,0,1
208,21,4,1,11,60,60,28,28,1,2,0,1
208,21,4,1,21,60,60,28,28,1,2,0,1
29,21,4,1,206,60,60,28,28,1,2,0,1
53,21,4,1,34,60,60,28,28,1,2,0,1
302,21,4,1,20,60,60,28,28,1,2,0,1
248,21,4,1,1,60,60,28,28,1,2,0,1
53,21,4,1,3,60,60,28,28,1,2,0,1
302,21,4,1,4,60,60,28,28,1,2,0,1
248,21,4,1,1,60,60,28,28,1,2,0,1
53,21,4,1,1,60,60,28,28,1,2,0,1
302,21,4,1,9,60,60,28,28,1,2,0,1
29,21,4,1,1,60,60,28,28,1,2,0,1
53,21,4,1,21,60,60,28,28,1,2,0,1
302,21,4,1,6,60,60,28,28,1,2,0,1
29,21,4,1,1,60,60,28,28,1,2,0,1
53,21,4,1,22,60,60,28,28,1,2,0,1
153,21,4,1,1,60,60,28,28,1,2,0,1
153,21,4,1,4,60,60,28,28,1,2,0,1
53,21,4,1,13,60,60,28,28,1,2,0,1
8,21,4,1,2,60,60,28,28,1,2,0,1
53,21,4,1,135,60,60,28,28,1,2,0,1
8,21,4,1,9,60,60,28,28,1,2,0,1
248,21,4,1,1,60,60,28,28,1,2,0,1
53,21,4,1,29,60,60,28,28,1,2,0,1
29,21,4,1,2,60,60,28,28,1,2,0,1
8,21,4,1,9,60,60,28,28,1,2,0,1
29,21,4,1,1,60,60,28,28,1,2,0,1
153,21,4,1,8,60,60,28,28,1,2,0,1
53,22,4,2,21,60,60,28,28,1,2,0,1
302,22,4,2,6,60,60,28,28,1,2,0,1
29,22,4,2,1,60,60,28,28,1,2,0,1
53,22,4,2,22,60,60,28,28,1,2,0,1
153,22,4,2,1,60,60,28,28,1,2,0,1
153,22,4,2,4,60,60,28,28,1,2,0,1
53,22,4,2,13,60,60,28,28,1,2,0,1
8,22,4,2,2,60,60,28,28,1,2,0,1
53,22,4,2,135,60,60,28,28,1,2,0,1
8,22,4,2,9,60,60,28,28,1,2,0,1
248,22,4,2,1,60,60,28,28,1,2,0,1
53,22,4,2,29,60,60,28,28,1,2,0,1
29,22,4,2,2,60,60,28,28,1,2,0,1
8,22,4,2,9,60,60,28,28,1,2,0,1
29,22,4,2,1,60,60,28,28,1,2,0,1
153,22,4,2,8,60,60,28,28,1,2,0,1
8,22,4,2,9,60,60,28,28,1,2,0,1
8,22,4,2,7,60,60,28,28,1,2,0,1
8,22,4,2,22,60,60,28,28,1,2,0,1
302,22,4,2,1,60,60,28,28,1,2,0,1
29,22,4,2,1,60,60,28,28,1,2,0,1
8,22,4,2,32,60,60,28,28,1,2,0,1
29,22,4,2,3,60,60,28,28,1,2,0,1
205,22,4,2,239,60,60,28,28,1,2,0,1
29,22,4,2,11,60,60,28,28,1,2,0,1
302,22,4,2,2,60,60,28,28,1,2,0,1
29,22,4,2,9,60,60,28,28,1,2,0,1
153,22,4,2,1219,60,64,28,28,1,2,0,1
29,23,4,3,14,28,28,27,27,1,1,0,1
29,23,4,3,3,28,28,27,27,1,1,0,1
208,23,4,3,12,28,28,27,27,1,1,0,1
208,23,4,3,11,28,28,27,27,1,1,0,1
208,23,4,3,10,28,28,27,27,1,1,0,1
208,23,4,3,21,28,28,27,27,1,1,0,1
208,23,4,3,10,28,28,27,27,1,1,0,1
208,23,4,3,11,28,28,27,27,1,1,0,1
208,23,4,3,9,28,28,27,27,1,1,0,1
208,23,4,3,10,28,28,27,27,1,1,0,1
208,23,4,3,11,28,28,27,27,1,1,0,1
208,23,4,3,10,28,28,27,27,1,1,0,1
208,23,4,3,10,32,32,27,27,1,1,0,1
208,23,4,3,23,32,32,27,27,1,1,0,1
208,23,4,3,13,32,32,27,27,1,1,0,1
208,23,4,3,28,32,32,27,27,1,1,0,1
208,23,4,3,10,32,32,27,27,1,1,0,1
208,23,4,3,23,32,32,27,27,1,1,0,1
208,23,4,3,8,36,36,27,27,1,1,0,1
208,23,4,3,6,36,36,27,27,1,1,0,1
29,23,4,3,43,36,36,27,27,1,1,0,1
29,23,4,3,17,36,36,27,27,1,1,0,1
29,23,4,3,17,36,36,27,27,1,1,0,1
29,23,4,3,10,36,36,27,27,1,1,0,1
29,23,4,3,10,36,36,27,27,1,1,0,1
29,23,4,3,12,36,36,27,27,1,1,0,1
208,23,4,3,20,36,36,27,27,1,1,0,1
208,23,4,3,11,36,36,27,27,1,1,0,1
208,23,4,3,9,36,36,27,27,1,1,0,1
29,23,4,3,4,36,36,27,27,1,1,0,1
186,23,4,3,4,36,36,27,27,1,1,0,1
29,23,4,3,163,36,36,27,27,1,1,0,1
29,23,4,3,13,36,36,27,27,1,1,0,1
29,23,4,3,23,36,36,27,27,1,1,0,1
208,23,4,3,17,36,36,27,27,1,1,0,1
208,23,4,3,10,36,36,27,27,1,1,0,1
208,23,4,3,21,36,40,27,27,1,1,0,1
208,23,4,3,10,40,40,27,27,1,1,0,1
208,23,4,3,7,40,40,27,27,1,1,0,1
29,23,4,3,10,40,40,27,27,1,1,0,1
29,23,4,3,11,48,48,27,27,1,2,0,1
29,23,4,3,13,48,48,27,27,1,2,0,1
29,23,4,3,11,52,52,27,27,1,2,0,1
29,23,4,3,11,52,52,27,27,1,2,0,1
29,23,4,3,11,52,52,27,27,1,2,0,1
186,18,4,5,715,84,84,83,83,0,0,1,2
68,18,4,5,2,68,68,83,83,0,2,1,2
186,18,4,5,265,84,84,83,83,0,0,1,2
124,18,4,5,2,84,84,83,83,0,0,1,2
186,18,4,5,564,84,84,83,83,0,0,1,2
124,18,4,5,1,68,68,83,83,0,2,1,2
68,18,4,5,8,68,68,83,83,0,2,1,2
58,18,4,5,10,68,68,83,83,0,2,1,2
186,18,4,5,45,84,84,83,83,0,0,1,2
68,18,4,5,6,68,68,83,83,0,2,1,2
186,18,4,5,31,84,84,83,83,0,0,1,2
186,18,4,5,214,84,84,83,83,0,0,1,2
124,18,4,5,1,68,68,83,83,0,2,1,2
19,18,4,5,1,0,0,83,83,0,0,1,2
19,18,4,5,2,0,0,83,83,0,0,1,2
58,18,4,4,22,0,0,83,83,0,0,1,2
68,18,4,5,85,68,68,83,83,0,2,1,2
19,18,4,5,1,0,0,83,83,0,0,1,2
68,18,4,5,55,68,68,83,83,0,2,1,2
186,18,4,5,467,84,84,83,83,0,0,1,2
124,18,4,5,3,84,84,83,83,0,0,1,2
186,18,4,5,270,68,68,83,83,0,2,1,2
124,18,4,5,1,68,68,83,83,0,2,1,2
19,18,4,5,1,32,32,83,83,0,1,1,2
124,18,4,5,8,68,68,83,83,0,2,1,2
124,18,4,5,1,68,68,83,83,0,2,1,2
186,18,4,5,189,84,84,83,83,0,0,1,2
124,18,4,5,1,84,84,83,83,0,0,1,2
19,18,4,5,731,44,44,83,83,0,1,1,2
221,18,4,5,2,68,68,83,83,0,2,1,2
266,18,4,5,4,68,68,83,83,0,2,1,2
186,18,4,5,179,84,84,83,83,0,0,1,2
186,18,4,5,78,84,84,83,83,0,0,1,2
266,18,4,5,560,68,68,83,83,0,2,1,2
266,18,4,5,82,68,68,83,83,0,2,1,2
124,18,4,5,76,84,88,83,83,0,0,1,2
186,18,4,5,236,88,88,83,83,0,0,1,2
124,18,4,5,10,68,68,83,83,0,2,1,2
68,18,4,5,7,68,68,83,83,0,2,1,2
186,18,4,5,147,68,72,83,83,0,2,1,2
124,18,4,5,1,72,72,83,83,0,0,1,2
186,18,4,5,438,72,72,83,83,0,0,1,2
124,18,4,5,5,72,72,83,83,0,0,1,2
124,18,4,5,12,88,88,83,83,0,0,1,2
186,18,4,5,438,88,88,83,83,0,0,1,2
68,18,4,5,5,72,72,83,83,0,0,1,2
124,18,4,5,649,72,72,83,83,0,0,1,2
186,18,4,5,221,72,72,83,83,0,0,1,2
124,18,4,5,3,72,72,83,83,0,0,1,2
221,18,4,5,3,88,88,83,83,0,0,1,2
68,18,4,5,1,56,56,83,83,0,2,1,2
266,18,4,5,5,88,88,83,83,0,0,1,2
266,18,4,5,4,88,88,83,83,0,0,1,2
186,18,4,5,65,72,72,83,83,0,0,1,2
124,18,4,5,5,72,72,83,83,0,0,1,2
186,18,4,5,15,72,72,83,83,0,0,1,2
68,18,4,5,3,72,72,83,83,0,0,1,2
19,18,4,5,9,56,56,83,83,0,2,1,2
124,18,4,5,5,56,56,83,83,0,2,1,2
124,18,4,5,2,56,56,83,83,0,2,1,2
124,18,4,5,9,56,56,83,83,0,2,1,2
19,18,4,5,1,60,60,83,83,0,2,1,2
186,18,4,5,1,72,72,83,83,0,0,1,2
266,18,4,5,21,88,88,83,83,0,0,1,2
221,18,4,5,1,88,88,83,83,0,0,1,2
186,18,4,5,462,88,88,83,83,0,0,1,2
186,18,4,5,39,88,88,83,83,0,0,1,2
186,18,4,5,73,88,88,83,83,0,0,1,2
186,18,4,5,30,88,88,83,83,0,0,1,2
186,18,4,5,125,88,88,83,83,0,0,1,2
186,18,4,5,66,88,88,83,83,0,0,1,2
186,18,4,5,49,88,88,83,83,0,0,1,2
186,18,4,5,576,88,88,83,83,0,0,1,2
19,18,4,5,13,88,88,83,83,0,0,1,2
124,18,4,5,2855,88,92,83,83,0,0,1,2
186,18,4,5,336,92,92,83,83,0,0,1,2
124,18,4,5,6,92,92,83,83,0,0,1,2
186,18,4,5,3171,92,0,83,83,0,1,1,2
68,18,4,5,14,72,72,83,83,0,0,1,2
186,18,4,5,558,72,72,83,83,0,0,1,2
19,18,4,5,1,72,72,83,83,0,0,1,2
221,18,4,5,2,72,72,83,83,0,0,1,2
19,18,4,5,2,72,72,83,83,0,0,1,2
19,18,4,5,1,64,64,83,83,0,2,1,2
19,18,4,5,1,64,64,83,83,0,2,1,2
124,18,4,5,7,64,64,83,83,0,2,1,2
19,18,4,5,1,68,68,83,83,0,2,1,2
124,18,4,5,1,72,72,83,83,0,0,1,2
68,18,4,5,1,72,72,83,83,0,0,1,2
124,18,4,5,3,72,72,83,83,0,0,1,2
186,18,4,5,584,72,72,83,83,0,0,1,2
19,18,4,5,1,72,72,83,83,0,0,1,2
19,18,4,5,1,68,68,83,83,0,2,1,2
186,18,4,5,2,72,72,83,83,0,0,1,2
19,18,4,5,1,72,72,83,83,0,0,1,2
186,18,4,5,492,72,72,83,83,0,0,1,2
19,18,4,5,1,72,72,83,83,0,0,1,2
82,18,4,5,25,72,72,83,83,0,0,1,2
186,18,4,5,13,72,72,83,83,0,0,1,2
124,18,4,5,1,72,72,83,83,0,0,1,2
19,18,4,5,1,72,72,83,83,0,0,1,2
221,18,4,5,2,72,72,83,83,0,0,1,2
266,18,4,5,5,72,72,83,83,0,0,1,2
266,18,4,5,1,72,72,83,83,0,0,1,2
186,18,4,5,2739,72,76,83,83,0,0,1,2
186,18,4,5,813,76,76,83,83,0,0,1,2
186,18,4,5,451,76,76,83,83,0,0,1,2
82,18,4,5,1292,76,80,83,83,0,0,1,2
124,18,4,5,2,80,80,83,83,0,0,1,2
186,18,4,5,10,80,80,83,83,0,0,1,2
19,18,4,5,1,0,0,83,83,0,0,1,2
68,18,4,5,1,68,68,83,83,0,2,1,2
124,18,4,5,2,68,68,83,83,0,2,1,2
124,18,4,5,9,80,80,83,83,0,0,1,2
19,18,4,5,1,80,80,83,83,0,0,1,2
142,18,4,5,42,80,80,83,83,0,0,1,2
186,18,4,5,380,80,80,83,83,0,0,1,2
124,18,4,5,4,80,80,83,83,0,0,1,2
186,18,4,5,58,80,80,83,83,0,0,1,2
124,18,4,5,7,80,80,83,83,0,0,1,2
19,18,4,5,5,80,80,83,83,0,0,1,2
68,18,4,5,5,80,80,83,83,0,0,1,2
186,18,4,5,56,80,80,83,83,0,0,1,2
124,18,4,5,8,80,80,83,83,0,0,1,2
186,18,4,5,1577,80,80,83,83,0,0,1,2
186,18,4,5,31,80,80,83,83,0,0,1,2
186,18,4,5,995,80,84,83,83,0,0,1,2
186,19,4,6,39,56,56,83,83,0,2,1,2
19,19,4,6,1,56,56,83,83,0,2,1,2
124,19,4,6,846,56,56,83,83,0,2,1,2
186,19,4,6,2,56,56,83,83,0,2,1,2
186,19,4,6,507,56,56,83,83,0,2,1,2
19,19,4,6,2,56,56,83,83,0,2,1,2
68,19,4,6,1,56,56,83,83,0,2,1,2
124,19,4,6,7,56,56,83,83,0,2,1,2
142,19,4,6,2,56,56,83,83,0,2,1,2
186,19,4,6,4,56,56,83,83,0,2,1,2
68,19,4,6,7,56,56,83,83,0,2,1,2
186,19,4,6,78,56,56,83,83,0,2,1,2
124,19,4,6,4,56,56,83,83,0,2,1,2
186,19,4,6,95,56,60,83,83,0,2,1,2
124,19,4,6,8,60,60,83,83,0,2,1,2
186,19,4,6,73,60,60,83,83,0,2,1,2
124,19,4,6,7,60,60,83,83,0,2,1,2
186,19,4,6,247,60,60,83,83,0,2,1,2
124,19,4,6,30,60,60,83,83,0,2,1,2
186,19,4,6,597,60,60,83,83,0,2,1,2
19,19,4,6,1,60,60,83,83,0,2,1,2
186,19,4,6,1,60,60,83,83,0,2,1,2
124,19,4,6,25,60,60,83,83,0,2,1,2
186,19,4,6,168,60,60,83,83,0,2,1,2
19,19,4,6,1,60,60,83,83,0,2,1,2
68,19,4,6,2,60,60,83,83,0,2,1,2
186,19,4,6,2965,60,64,83,83,0,2,1,2
124,19,4,6,23,64,64,83,83,0,2,1,2
186,19,4,6,1935,64,64,83,83,0,2,1,2
124,19,4,6,1,64,64,83,83,0,2,1,2
186,19,4,6,734,64,64,83,83,0,2,1,2
19,19,4,6,1,64,64,83,83,0,2,1,2
186,19,4,6,1423,64,68,83,83,0,2,1,2
186,19,4,6,1716,68,68,83,83,0,2,1,2
186,19,4,6,3340,68,72,83,83,0,0,1,2
124,19,4,6,2,72,72,83,83,0,0,1,2
186,19,4,6,3569,72,76,83,83,0,0,1,2
186,19,4,6,1055,76,80,83,83,0,0,1,2
186,19,4,6,356,80,80,83,83,0,0,1,2
186,19,4,6,721,80,80,83,83,0,0,1,2
68,19,4,6,3,80,80,83,83,0,0,1,2
124,19,4,6,3,80,80,83,83,0,0,1,2
186,19,4,6,1065,80,80,83,83,0,0,1,2
186,19,4,6,299,80,80,83,83,0,0,1,2
186,19,4,6,454,80,80,83,83,0,0,1,2
186,19,4,6,1240,80,84,83,83,0,0,1,2
68,19,4,6,1,84,84,83,83,0,0,1,2
124,19,4,6,3,84,84,83,83,0,0,1,2
186,19,4,6,49,84,84,83,83,0,0,1,2
124,19,4,6,32,84,84,83,83,0,0,1,2
186,19,4,6,688,84,84,83,83,0,0,1,2
124,19,4,6,172,84,84,83,83,0,0,1,2
186,19,4,6,72,84,84,83,83,0,0,1,2
19,19,4,6,1,84,84,83,83,0,0,1,2
186,19,4,6,601,84,84,83,83,0,0,1,2
19,19,4,6,1,84,84,83,83,0,0,1,2
124,19,4,6,6,84,84,83,83,0,0,1,2
68,19,4,6,2,84,84,83,83,0,0,1,2
186,19,4,6,128,84,84,83,83,0,0,1,2
19,19,4,6,1,84,84,83,83,0,0,1,2
124,19,4,6,326,84,84,83,83,0,0,1,2
186,19,4,6,2241,84,88,83,83,0,0,1,2
186,19,4,6,23,88,88,83,83,0,0,1,2
124,19,4,6,2,88,88,83,83,0,0,1,2
186,19,4,6,2902,88,92,83,83,0,0,1,2
19,19,4,6,1,92,92,83,83,0,0,1,2
186,19,4,6,85,92,92,83,83,0,0,1,2
124,19,4,6,3,92,92,83,83,0,0,1,2
186,19,4,6,1526,92,92,83,83,0,0,1,2
19,19,4,6,250,92,92,83,83,0,0,1,2
19,19,4,6,1,92,92,83,83,0,0,1,2
124,19,4,6,42,92,92,83,83,0,0,1,2
186,19,4,6,1,92,92,83,83,0,0,1,2
124,19,4,6,5,92,92,83,83,0,0,1,2
186,19,4,6,46,92,92,83,83,0,0,1,2
186,19,4,6,2,92,92,83,83,0,0,1,2
124,19,4,6,2,92,92,83,83,0,0,1,2
186,19,4,6,16,92,92,83,83,0,0,1,2
124,19,4,6,1,92,92,83,83,0,0,1,2
186,19,4,6,1400,92,0,83,83,0,1,1,2
124,19,4,6,4,0,0,83,83,0,0,1,2
186,19,4,6,174,0,0,83,83,0,0,1,2
124,19,4,6,2,0,0,83,83,0,0,1,2
186,19,4,6,9,0,0,83,83,0,0,1,2
124,19,4,6,4,0,0,83,83,0,0,1,2
19,19,4,6,2,0,0,83,83,0,0,1,2
68,19,4,6,4,0,0,83,83,0,0,1,2
186,19,4,6,126,0,0,83,83,0,0,1,2
186,19,4,6,134,0,0,83,83,0,0,1,2
124,19,4,6,10,0,0,83,83,0,0,1,2
186,19,4,6,415,0,0,83,83,0,0,1,2
124,19,4,6,10,0,0,83,83,0,0,1,2
186,19,4,6,160,0,0,83,83,0,0,1,2
68,19,4,6,1,0,0,83,83,0,0,1,2
186,19,4,6,36,0,0,83,83,0,0,1,2
124,19,4,6,1,0,0,83,83,0,0,1,2
68,19,4,6,62,0,0,83,83,0,0,1,2
124,19,4,6,6,0,0,83,83,0,0,1,2
186,19,4,6,388,0,0,83,83,0,0,1,2
124,19,4,6,18,0,0,83,83,0,0,1,2
186,19,4,6,1272,0,4,83,83,0,0,1,2
124,19,4,6,8,4,4,83,83,0,0,1,2
186,19,4,6,116,4,4,83,83,0,0,1,2
124,19,4,6,17,4,4,83,83,0,0,1,2
186,19,4,6,124,4,4,83,83,0,0,1,2
186,19,4,6,591,4,4,83,83,0,0,1,2
124,19,4,6,3,4,4,83,83,0,0,1,2
186,19,4,6,107,4,4,83,83,0,0,1,2
186,19,4,6,1243,4,4,83,83,0,0,1,2
186,19,4,6,535,4,4,83,83,0,0,1,2
186,19,4,6,1036,4,8,83,83,0,0,1,2
82,19,4,6,989,8,8,83,83,0,0,1,2
19,19,4,6,3,40,40,83,83,0,1,1,2
68,19,4,6,3,40,40,83,83,0,1,1,2
186,19,4,6,91,40,40,83,83,0,1,1,2
186,19,4,6,552,40,40,83,83,0,1,1,2
124,19,4,6,3,40,40,83,83,0,1,1,2
124,19,4,6,9,52,52,83,83,0,2,1,2
186,19,4,6,649,52,52,83,83,0,2,1,2
186,20,4,0,2879,68,72,84,84,0,2,0,2
19,20,4,0,492,72,72,84,84,0,0,0,2
186,20,4,0,16,72,72,84,84,0,0,0,2
124,20,4,0,72,72,72,84,84,0,0,0,2
19,20,4,0,1,72,72,84,84,0,0,0,2
124,20,4,0,129,72,72,84,84,0,0,0,2
19,20,4,0,1,72,72,84,84,0,0,0,2
124,20,4,0,40,72,72,84,84,0,0,0,2
186,20,4,0,16,72,72,84,84,0,0,0,2
124,20,4,0,3753,72,76,84,84,0,0,0,2
58,20,4,0,1,76,76,84,84,0,0,0,2
124,20,4,0,1,76,76,84,84,0,0,0,2
19,20,4,0,4,76,76,84,84,0,0,0,2
124,20,4,0,7,76,76,84,84,0,0,0,2
68,20,4,0,1,76,76,84,84,0,0,0,2
